ticket_id,customer_id,product_id,issue_type,status,priority,created_at,resolved_at
TKT-003580,CUST-00180,PROD-004,Account Inquiry,Closed,High,2026-01-07T00:33:56.919745+00:00,2026-01-17T00:33:56.919745+00:00
TKT-003581,CUST-00271,PROD-004,Fee Dispute,Open,Medium,2025-12-06T20:32:50.921649+00:00,
TKT-003582,CUST-00052,PROD-009,Login Issue,Closed,Critical,2025-04-17T21:51:22.022592+00:00,2025-04-28T21:51:22.022592+00:00
TKT-003583,CUST-00459,PROD-005,Account Inquiry,Closed,Low,2025-12-11T15:29:09.589352+00:00,2025-12-18T15:29:09.589352+00:00
TKT-003584,CUST-00293,PROD-007,Fee Dispute,Closed,High,2025-12-09T22:07:14.249531+00:00,2025-12-20T22:07:14.249531+00:00
TKT-003585,CUST-00073,PROD-005,Transaction Dispute,In Progress,High,2026-01-06T16:32:42.751675+00:00,
TKT-003586,CUST-00027,PROD-003,Transaction Dispute,Resolved,Critical,2025-04-11T22:55:35.615163+00:00,2025-04-23T22:55:35.615163+00:00
TKT-003587,CUST-00621,PROD-005,Login Issue,Resolved,Low,2026-02-06T02:54:06.647441+00:00,2026-02-19T02:54:06.647441+00:00
TKT-003588,CUST-00948,PROD-005,Card Replacement,Open,Critical,2026-03-25T03:07:07.549840+00:00,
TKT-003589,CUST-00504,PROD-004,Card Replacement,Open,Medium,2025-10-05T17:50:08.197329+00:00,
TKT-003590,CUST-00149,PROD-002,Login Issue,Closed,Medium,2025-05-07T12:13:07.322235+00:00,2025-05-11T12:13:07.322235+00:00
TKT-003591,CUST-00369,PROD-005,Card Replacement,Closed,Critical,2025-04-18T06:49:37.438035+00:00,2025-05-01T06:49:37.438035+00:00
TKT-003592,CUST-00308,PROD-002,Transaction Dispute,Closed,Critical,2025-10-06T06:59:09.996198+00:00,2025-10-18T06:59:09.996198+00:00
TKT-003593,CUST-00533,PROD-007,Transaction Dispute,Closed,Low,2025-11-18T02:12:22.600199+00:00,2025-11-26T02:12:22.600199+00:00
TKT-003594,CUST-00208,PROD-007,Account Inquiry,Closed,Medium,2025-09-04T16:50:01.232994+00:00,2025-09-17T16:50:01.232994+00:00
TKT-003595,CUST-00112,PROD-006,Account Inquiry,Open,High,2025-07-03T02:44:49.777712+00:00,
TKT-003596,CUST-00616,PROD-004,Account Inquiry,Closed,Critical,2026-02-28T16:45:11.146767+00:00,2026-03-05T16:45:11.146767+00:00
TKT-003597,CUST-00806,PROD-009,Card Replacement,In Progress,Critical,2025-11-11T03:39:03.534194+00:00,
TKT-003598,CUST-00373,PROD-009,Card Replacement,Resolved,Critical,2026-01-10T01:45:10.655391+00:00,2026-01-13T01:45:10.655391+00:00
TKT-003599,CUST-00664,PROD-005,Account Inquiry,Closed,Low,2025-05-09T12:53:20.160415+00:00,2025-05-22T12:53:20.160415+00:00
TKT-003600,CUST-00069,PROD-002,Card Replacement,Closed,Critical,2026-03-27T18:53:19.598518+00:00,2026-03-29T18:53:19.598518+00:00
TKT-003601,CUST-00893,PROD-007,Login Issue,Closed,Low,2025-10-25T01:47:08.609978+00:00,2025-10-31T01:47:08.609978+00:00
TKT-003602,CUST-00712,PROD-003,Login Issue,Closed,Medium,2026-03-27T11:39:24.758407+00:00,2026-03-28T11:39:24.758407+00:00
TKT-003603,CUST-00054,PROD-004,Transaction Dispute,Closed,Low,2025-08-28T20:31:05.763949+00:00,2025-08-29T20:31:05.763949+00:00
TKT-003604,CUST-00295,PROD-004,Fee Dispute,Closed,Low,2025-04-12T06:48:19.060098+00:00,2025-04-15T06:48:19.060098+00:00
TKT-003605,CUST-00080,PROD-006,Card Replacement,Resolved,Low,2025-05-31T08:53:13.423640+00:00,2025-06-09T08:53:13.423640+00:00
TKT-003606,CUST-00033,PROD-009,Account Inquiry,Resolved,Medium,2025-06-08T17:20:42.480914+00:00,2025-06-21T17:20:42.480914+00:00
TKT-003607,CUST-00501,PROD-002,Fee Dispute,Closed,High,2025-09-12T01:15:18.888683+00:00,2025-09-20T01:15:18.888683+00:00
TKT-003608,CUST-00741,PROD-008,Login Issue,Closed,High,2025-05-12T01:00:37.095004+00:00,2025-05-25T01:00:37.095004+00:00
TKT-003609,CUST-00189,PROD-007,Fee Dispute,Resolved,Low,2026-01-17T02:04:35.188062+00:00,2026-01-26T02:04:35.188062+00:00
TKT-003610,CUST-00706,PROD-005,Transaction Dispute,Resolved,High,2025-04-20T06:29:46.664064+00:00,2025-04-30T06:29:46.664064+00:00
TKT-003611,CUST-00373,PROD-004,Login Issue,Closed,High,2025-06-19T04:53:00.629575+00:00,2025-06-23T04:53:00.629575+00:00
TKT-003612,CUST-00571,PROD-003,Transaction Dispute,In Progress,Critical,2025-06-08T20:48:40.794214+00:00,
TKT-003613,CUST-00531,PROD-001,Login Issue,Closed,Low,2025-09-17T11:07:37.324273+00:00,2025-10-01T11:07:37.324273+00:00
TKT-003614,CUST-00753,PROD-003,Fee Dispute,Open,Critical,2025-08-05T01:25:17.719840+00:00,
TKT-003615,CUST-00184,PROD-007,Login Issue,Closed,Low,2026-02-01T03:10:14.095031+00:00,2026-02-14T03:10:14.095031+00:00
TKT-003616,CUST-00390,PROD-005,Account Inquiry,Closed,Low,2025-06-09T22:39:28.064521+00:00,2025-06-19T22:39:28.064521+00:00
TKT-003617,CUST-00592,PROD-008,Fee Dispute,Closed,Medium,2026-01-06T14:04:28.069764+00:00,2026-01-13T14:04:28.069764+00:00
TKT-003618,CUST-00966,PROD-003,Login Issue,Resolved,Medium,2025-09-07T07:12:42.269902+00:00,2025-09-09T07:12:42.269902+00:00
TKT-003619,CUST-00761,PROD-009,Login Issue,Closed,Medium,2025-05-19T12:13:01.575384+00:00,2025-05-27T12:13:01.575384+00:00
TKT-003620,CUST-00169,PROD-004,Fee Dispute,In Progress,Critical,2026-01-21T04:06:09.110290+00:00,
TKT-003621,CUST-00684,PROD-009,Transaction Dispute,Closed,Critical,2025-05-17T13:17:26.760985+00:00,2025-05-19T13:17:26.760985+00:00
TKT-003622,CUST-00276,PROD-002,Account Inquiry,Open,Critical,2025-10-28T21:07:52.824637+00:00,
TKT-003623,CUST-00356,PROD-003,Fee Dispute,In Progress,High,2025-05-19T16:37:47.963771+00:00,
TKT-003624,CUST-00293,PROD-010,Account Inquiry,Closed,Medium,2026-01-31T08:24:13.445478+00:00,2026-02-04T08:24:13.445478+00:00
TKT-003625,CUST-00169,PROD-010,Transaction Dispute,Closed,Critical,2025-09-22T15:29:51.668760+00:00,2025-10-02T15:29:51.668760+00:00
TKT-003626,CUST-00919,PROD-010,Account Inquiry,Closed,Critical,2025-08-04T15:45:14.681526+00:00,2025-08-16T15:45:14.681526+00:00
TKT-003627,CUST-00535,PROD-004,Transaction Dispute,Resolved,Critical,2025-10-06T18:27:10.451439+00:00,2025-10-11T18:27:10.451439+00:00
TKT-003628,CUST-00708,PROD-009,Login Issue,Resolved,Critical,2025-11-06T09:03:34.921279+00:00,2025-11-20T09:03:34.921279+00:00
TKT-003629,CUST-00386,PROD-004,Account Inquiry,Open,High,2025-05-09T11:34:40.243912+00:00,
TKT-003630,CUST-00869,PROD-005,Account Inquiry,Closed,Critical,2025-04-20T15:23:41.664332+00:00,2025-04-26T15:23:41.664332+00:00
TKT-003631,CUST-00330,PROD-010,Fee Dispute,Open,Medium,2026-01-09T02:03:14.151347+00:00,
TKT-003632,CUST-00610,PROD-007,Login Issue,Closed,Low,2025-08-01T15:55:09.232832+00:00,2025-08-14T15:55:09.232832+00:00
TKT-003633,CUST-00382,PROD-010,Login Issue,Closed,High,2025-11-26T02:45:49.660912+00:00,2025-12-03T02:45:49.660912+00:00
TKT-003634,CUST-00339,PROD-010,Account Inquiry,Closed,Low,2025-05-04T12:54:17.241640+00:00,2025-05-17T12:54:17.241640+00:00
TKT-003635,CUST-00653,PROD-006,Account Inquiry,Resolved,High,2025-06-29T00:49:34.804521+00:00,2025-07-01T00:49:34.804521+00:00
TKT-003636,CUST-00032,PROD-002,Account Inquiry,Closed,Low,2025-11-20T13:45:20.303529+00:00,2025-11-22T13:45:20.303529+00:00
TKT-003637,CUST-00010,PROD-008,Login Issue,Closed,Critical,2025-11-01T03:27:00.141082+00:00,2025-11-11T03:27:00.141082+00:00
TKT-003638,CUST-00578,PROD-010,Login Issue,Resolved,Critical,2026-02-09T07:51:39.451400+00:00,2026-02-13T07:51:39.451400+00:00
TKT-003639,CUST-00967,PROD-006,Card Replacement,Resolved,Critical,2025-10-04T20:22:11.094645+00:00,2025-10-13T20:22:11.094645+00:00
TKT-003640,CUST-00206,PROD-008,Card Replacement,Resolved,Medium,2025-05-19T13:40:59.482507+00:00,2025-05-30T13:40:59.482507+00:00
TKT-003641,CUST-00511,PROD-004,Login Issue,Resolved,Low,2025-08-18T21:39:23.546017+00:00,2025-08-30T21:39:23.546017+00:00
TKT-003642,CUST-00284,PROD-010,Fee Dispute,In Progress,High,2025-11-03T11:40:53.708224+00:00,
TKT-003643,CUST-00808,PROD-007,Transaction Dispute,Resolved,Critical,2025-12-30T08:07:37.869298+00:00,2026-01-05T08:07:37.869298+00:00
TKT-003644,CUST-00585,PROD-007,Card Replacement,Open,Medium,2025-10-22T21:20:56.559145+00:00,
TKT-003645,CUST-00143,PROD-005,Login Issue,Resolved,Medium,2025-08-03T02:19:02.490840+00:00,2025-08-11T02:19:02.490840+00:00
TKT-003646,CUST-00633,PROD-003,Transaction Dispute,In Progress,High,2025-12-12T17:21:25.516646+00:00,
TKT-003647,CUST-00560,PROD-010,Account Inquiry,Closed,Critical,2025-10-25T14:05:43.116390+00:00,2025-10-26T14:05:43.116390+00:00
TKT-003648,CUST-00414,PROD-004,Card Replacement,Closed,Critical,2025-10-29T20:48:35.456144+00:00,2025-11-07T20:48:35.456144+00:00
TKT-003649,CUST-00201,PROD-009,Fee Dispute,Closed,Critical,2025-04-09T16:16:41.014515+00:00,2025-04-11T16:16:41.014515+00:00
TKT-003650,CUST-00880,PROD-002,Account Inquiry,Resolved,Medium,2025-08-14T21:01:30.331849+00:00,2025-08-22T21:01:30.331849+00:00
TKT-003651,CUST-00789,PROD-001,Login Issue,Resolved,Medium,2025-05-18T23:59:36.950466+00:00,2025-05-20T23:59:36.950466+00:00
TKT-003652,CUST-00418,PROD-003,Transaction Dispute,Resolved,High,2026-02-21T08:27:42.446451+00:00,2026-02-23T08:27:42.446451+00:00
TKT-003653,CUST-00973,PROD-002,Account Inquiry,Closed,High,2025-09-19T17:37:42.846133+00:00,2025-09-30T17:37:42.846133+00:00
TKT-003654,CUST-00603,PROD-004,Account Inquiry,Closed,Critical,2025-05-13T03:25:35.367279+00:00,2025-05-20T03:25:35.367279+00:00
TKT-003655,CUST-00251,PROD-001,Card Replacement,Open,Medium,2026-02-17T23:28:00.279789+00:00,
TKT-003656,CUST-00795,PROD-003,Transaction Dispute,Closed,Critical,2025-04-14T17:56:32.749905+00:00,2025-04-22T17:56:32.749905+00:00
TKT-003657,CUST-00459,PROD-004,Card Replacement,Resolved,Medium,2025-12-13T19:58:20.509751+00:00,2025-12-22T19:58:20.509751+00:00
TKT-003658,CUST-00797,PROD-006,Login Issue,Resolved,Critical,2025-11-24T16:14:23.921251+00:00,2025-12-07T16:14:23.921251+00:00
TKT-003659,CUST-00198,PROD-003,Fee Dispute,Closed,Low,2025-05-11T03:17:07.460112+00:00,2025-05-13T03:17:07.460112+00:00
TKT-003660,CUST-00893,PROD-007,Card Replacement,Closed,Medium,2026-03-30T09:16:35.920336+00:00,2026-04-07T09:16:35.920336+00:00
TKT-003661,CUST-00362,PROD-008,Fee Dispute,Resolved,High,2026-01-24T17:22:08.858693+00:00,2026-01-30T17:22:08.858693+00:00
TKT-003662,CUST-00118,PROD-001,Transaction Dispute,Closed,Low,2025-08-30T06:28:32.792836+00:00,2025-09-07T06:28:32.792836+00:00
TKT-003663,CUST-00606,PROD-009,Transaction Dispute,Resolved,Low,2025-07-26T06:26:04.625900+00:00,2025-08-05T06:26:04.625900+00:00
TKT-003664,CUST-00731,PROD-010,Account Inquiry,Closed,Medium,2025-12-26T04:15:56.644227+00:00,2025-12-27T04:15:56.644227+00:00
TKT-003665,CUST-00192,PROD-005,Account Inquiry,Closed,Medium,2025-12-11T10:48:33.457709+00:00,2025-12-17T10:48:33.457709+00:00
TKT-003666,CUST-00288,PROD-003,Account Inquiry,Closed,Critical,2026-01-23T22:53:00.622501+00:00,2026-02-01T22:53:00.622501+00:00
TKT-003667,CUST-00254,PROD-005,Account Inquiry,In Progress,High,2025-05-02T22:19:34.675093+00:00,
TKT-003668,CUST-00405,PROD-008,Transaction Dispute,In Progress,High,2025-09-19T20:15:36.090109+00:00,
TKT-003669,CUST-00978,PROD-008,Login Issue,Open,High,2026-01-09T05:20:11.584913+00:00,
TKT-003670,CUST-00178,PROD-006,Login Issue,Closed,Medium,2025-10-13T12:38:02.736787+00:00,2025-10-14T12:38:02.736787+00:00
TKT-003671,CUST-00356,PROD-008,Transaction Dispute,Resolved,Low,2026-01-26T12:35:00.572037+00:00,2026-01-27T12:35:00.572037+00:00
TKT-003672,CUST-00601,PROD-005,Fee Dispute,Resolved,Low,2025-06-17T00:19:07.076183+00:00,2025-06-30T00:19:07.076183+00:00
TKT-003673,CUST-00041,PROD-007,Card Replacement,Closed,Low,2025-11-19T07:10:38.089337+00:00,2025-11-21T07:10:38.089337+00:00
TKT-003674,CUST-00374,PROD-004,Fee Dispute,In Progress,Medium,2025-11-02T21:20:32.759270+00:00,
TKT-003675,CUST-00515,PROD-010,Transaction Dispute,Open,Critical,2025-10-01T00:19:53.490582+00:00,
TKT-003676,CUST-00809,PROD-008,Transaction Dispute,Closed,Medium,2025-04-22T19:53:56.492887+00:00,2025-04-26T19:53:56.492887+00:00
TKT-003677,CUST-00530,PROD-008,Transaction Dispute,Open,High,2025-12-04T16:12:57.806534+00:00,
TKT-003678,CUST-00406,PROD-001,Transaction Dispute,Closed,Critical,2026-01-01T16:51:46.986613+00:00,2026-01-06T16:51:46.986613+00:00
TKT-003679,CUST-00554,PROD-005,Login Issue,Closed,Medium,2025-09-28T05:38:13.529078+00:00,2025-10-04T05:38:13.529078+00:00
TKT-003680,CUST-00982,PROD-005,Transaction Dispute,Closed,Low,2025-11-11T21:56:52.446607+00:00,2025-11-15T21:56:52.446607+00:00
TKT-003681,CUST-00584,PROD-003,Account Inquiry,Resolved,Medium,2025-07-09T18:29:21.069645+00:00,2025-07-11T18:29:21.069645+00:00
TKT-003682,CUST-00174,PROD-007,Fee Dispute,Resolved,Critical,2025-09-13T04:17:55.468502+00:00,2025-09-27T04:17:55.468502+00:00
TKT-003683,CUST-00908,PROD-006,Account Inquiry,Closed,Medium,2025-05-14T19:31:35.924459+00:00,2025-05-27T19:31:35.924459+00:00
TKT-003684,CUST-00095,PROD-010,Login Issue,Closed,Medium,2026-03-12T04:36:23.933558+00:00,2026-03-17T04:36:23.933558+00:00
TKT-003685,CUST-00737,PROD-006,Transaction Dispute,Closed,High,2025-10-21T13:16:44.699349+00:00,2025-10-25T13:16:44.699349+00:00
TKT-003686,CUST-00575,PROD-002,Account Inquiry,Resolved,High,2025-08-14T02:37:34.509964+00:00,2025-08-15T02:37:34.509964+00:00
TKT-003687,CUST-00013,PROD-005,Login Issue,Closed,Medium,2025-06-20T13:54:33.933965+00:00,2025-06-22T13:54:33.933965+00:00
TKT-003688,CUST-00142,PROD-010,Account Inquiry,Resolved,Medium,2025-12-11T18:41:58.947145+00:00,2025-12-23T18:41:58.947145+00:00
TKT-003689,CUST-00810,PROD-009,Fee Dispute,Resolved,Low,2026-03-13T03:34:13.662128+00:00,2026-03-16T03:34:13.662128+00:00
TKT-003690,CUST-00068,PROD-001,Transaction Dispute,Resolved,High,2026-02-04T03:49:16.009579+00:00,2026-02-11T03:49:16.009579+00:00
TKT-003691,CUST-00102,PROD-004,Card Replacement,Closed,Critical,2025-04-12T08:32:22.612602+00:00,2025-04-13T08:32:22.612602+00:00
TKT-003692,CUST-00119,PROD-010,Card Replacement,Resolved,Medium,2025-07-15T13:03:09.031442+00:00,2025-07-23T13:03:09.031442+00:00
TKT-003693,CUST-00892,PROD-005,Account Inquiry,Resolved,High,2025-06-04T08:31:34.655058+00:00,2025-06-09T08:31:34.655058+00:00
TKT-003694,CUST-00154,PROD-008,Card Replacement,Resolved,Medium,2026-02-25T00:33:33.026022+00:00,2026-03-07T00:33:33.026022+00:00
TKT-003695,CUST-00010,PROD-004,Account Inquiry,Closed,High,2025-08-23T04:07:16.045120+00:00,2025-09-01T04:07:16.045120+00:00
TKT-003696,CUST-00089,PROD-008,Login Issue,Closed,Medium,2025-10-12T19:36:50.213887+00:00,2025-10-24T19:36:50.213887+00:00
TKT-003697,CUST-00654,PROD-009,Fee Dispute,Closed,Medium,2025-10-12T05:54:15.243847+00:00,2025-10-16T05:54:15.243847+00:00
TKT-003698,CUST-00257,PROD-009,Card Replacement,Open,High,2025-06-08T17:44:57.441750+00:00,
TKT-003699,CUST-00383,PROD-010,Login Issue,Closed,Critical,2025-09-05T17:19:14.615999+00:00,2025-09-15T17:19:14.615999+00:00
TKT-003700,CUST-00499,PROD-007,Account Inquiry,Closed,Critical,2025-07-14T13:10:34.914627+00:00,2025-07-28T13:10:34.914627+00:00
TKT-003701,CUST-00437,PROD-004,Login Issue,Resolved,High,2026-02-24T16:32:47.311663+00:00,2026-03-08T16:32:47.311663+00:00
TKT-003702,CUST-00801,PROD-008,Account Inquiry,Resolved,Medium,2025-07-07T19:11:20.724794+00:00,2025-07-14T19:11:20.724794+00:00
TKT-003703,CUST-00638,PROD-010,Transaction Dispute,In Progress,High,2026-02-27T19:11:07.381477+00:00,
TKT-003704,CUST-00404,PROD-005,Transaction Dispute,Closed,Low,2025-07-10T14:58:20.720969+00:00,2025-07-21T14:58:20.720969+00:00
TKT-003705,CUST-00787,PROD-005,Account Inquiry,Closed,Low,2025-04-06T16:10:13.566838+00:00,2025-04-13T16:10:13.566838+00:00
TKT-003706,CUST-00842,PROD-010,Card Replacement,Closed,Medium,2025-12-08T03:59:53.244086+00:00,2025-12-16T03:59:53.244086+00:00
TKT-003707,CUST-00852,PROD-006,Transaction Dispute,Closed,Medium,2025-04-16T09:26:27.899412+00:00,2025-04-24T09:26:27.899412+00:00
TKT-003708,CUST-00585,PROD-002,Login Issue,Closed,High,2025-06-05T10:39:26.024185+00:00,2025-06-17T10:39:26.024185+00:00
TKT-003709,CUST-00969,PROD-004,Fee Dispute,Resolved,Medium,2025-06-07T20:29:02.980821+00:00,2025-06-19T20:29:02.980821+00:00
TKT-003710,CUST-00633,PROD-010,Fee Dispute,Closed,High,2026-03-09T16:53:47.773207+00:00,2026-03-12T16:53:47.773207+00:00
TKT-003711,CUST-00618,PROD-008,Login Issue,Resolved,High,2026-01-19T10:41:31.765859+00:00,2026-01-30T10:41:31.765859+00:00
TKT-003712,CUST-00223,PROD-004,Login Issue,Open,Low,2025-09-07T04:20:08.285712+00:00,
TKT-003713,CUST-00514,PROD-009,Login Issue,In Progress,Critical,2025-08-08T13:59:57.753124+00:00,
TKT-003714,CUST-00974,PROD-009,Login Issue,Closed,Critical,2025-05-09T20:16:31.036414+00:00,2025-05-12T20:16:31.036414+00:00
TKT-003715,CUST-00980,PROD-010,Transaction Dispute,Closed,Low,2025-07-29T16:03:56.958626+00:00,2025-08-04T16:03:56.958626+00:00
TKT-003716,CUST-00173,PROD-006,Transaction Dispute,Closed,Low,2025-06-28T19:11:46.948191+00:00,2025-07-02T19:11:46.948191+00:00
TKT-003717,CUST-00929,PROD-002,Transaction Dispute,Closed,Critical,2025-11-15T14:10:14.887772+00:00,2025-11-21T14:10:14.887772+00:00
TKT-003718,CUST-00255,PROD-008,Account Inquiry,Closed,Low,2026-04-05T05:41:57.768065+00:00,2026-04-13T05:41:57.768065+00:00
TKT-003719,CUST-00102,PROD-008,Card Replacement,Open,High,2025-10-24T03:19:14.489034+00:00,
TKT-003720,CUST-00274,PROD-008,Transaction Dispute,Resolved,High,2025-06-06T03:01:57.472783+00:00,2025-06-16T03:01:57.472783+00:00
TKT-003721,CUST-00955,PROD-002,Transaction Dispute,Closed,Low,2026-04-06T09:09:09.420719+00:00,2026-04-11T09:09:09.420719+00:00
TKT-003722,CUST-00458,PROD-010,Card Replacement,Open,High,2025-05-18T21:23:11.508108+00:00,
TKT-003723,CUST-00760,PROD-006,Account Inquiry,Resolved,Low,2025-06-11T10:52:12.429468+00:00,2025-06-17T10:52:12.429468+00:00
TKT-003724,CUST-00562,PROD-004,Card Replacement,In Progress,Medium,2026-01-28T23:56:03.952054+00:00,
TKT-003725,CUST-00037,PROD-001,Card Replacement,Resolved,Critical,2025-11-01T03:08:45.806530+00:00,2025-11-05T03:08:45.806530+00:00
TKT-003726,CUST-00426,PROD-005,Transaction Dispute,Closed,Critical,2025-08-11T09:00:16.450354+00:00,2025-08-13T09:00:16.450354+00:00
TKT-003727,CUST-00340,PROD-003,Login Issue,Resolved,High,2025-05-19T01:26:03.909841+00:00,2025-05-20T01:26:03.909841+00:00
TKT-003728,CUST-00955,PROD-003,Account Inquiry,Closed,Medium,2026-01-01T11:17:06.610923+00:00,2026-01-11T11:17:06.610923+00:00
TKT-003729,CUST-00913,PROD-006,Account Inquiry,Closed,Medium,2025-07-28T00:13:42.308351+00:00,2025-08-07T00:13:42.308351+00:00
TKT-003730,CUST-00827,PROD-005,Card Replacement,Resolved,Medium,2025-11-29T21:24:45.936028+00:00,2025-12-07T21:24:45.936028+00:00
TKT-003731,CUST-00385,PROD-009,Card Replacement,Closed,Low,2025-05-11T22:20:08.353641+00:00,2025-05-20T22:20:08.353641+00:00
TKT-003732,CUST-00172,PROD-003,Account Inquiry,Closed,Critical,2025-04-30T19:05:15.730547+00:00,2025-05-05T19:05:15.730547+00:00
TKT-003733,CUST-00955,PROD-009,Transaction Dispute,Resolved,Low,2025-04-26T19:46:08.857644+00:00,2025-05-06T19:46:08.857644+00:00
TKT-003734,CUST-00986,PROD-004,Transaction Dispute,In Progress,Critical,2026-03-08T16:27:51.606270+00:00,
TKT-003735,CUST-00778,PROD-003,Account Inquiry,Resolved,High,2025-07-11T05:07:24.535652+00:00,2025-07-16T05:07:24.535652+00:00
TKT-003736,CUST-00993,PROD-003,Account Inquiry,Closed,Critical,2025-06-07T22:36:54.506237+00:00,2025-06-09T22:36:54.506237+00:00
TKT-003737,CUST-00570,PROD-006,Account Inquiry,Resolved,High,2026-03-22T09:39:19.920513+00:00,2026-03-30T09:39:19.920513+00:00
TKT-003738,CUST-00306,PROD-004,Account Inquiry,Closed,Medium,2025-05-06T18:01:22.717943+00:00,2025-05-17T18:01:22.717943+00:00
TKT-003739,CUST-00435,PROD-008,Card Replacement,In Progress,High,2026-01-30T04:57:13.786022+00:00,
TKT-003740,CUST-00301,PROD-010,Account Inquiry,Resolved,Critical,2025-04-16T05:21:27.890428+00:00,2025-04-22T05:21:27.890428+00:00
TKT-003741,CUST-00840,PROD-007,Card Replacement,Resolved,Critical,2026-02-24T20:50:40.958616+00:00,2026-02-28T20:50:40.958616+00:00
TKT-003742,CUST-00287,PROD-006,Fee Dispute,Resolved,Low,2025-05-03T08:54:17.222317+00:00,2025-05-08T08:54:17.222317+00:00
TKT-003743,CUST-00833,PROD-004,Card Replacement,Resolved,Critical,2026-03-20T19:03:35.827090+00:00,2026-03-26T19:03:35.827090+00:00
TKT-003744,CUST-00352,PROD-002,Login Issue,In Progress,High,2025-05-27T10:36:03.518934+00:00,
TKT-003745,CUST-00093,PROD-007,Account Inquiry,Resolved,Critical,2025-08-19T07:54:42.478995+00:00,2025-08-20T07:54:42.478995+00:00
TKT-003746,CUST-00791,PROD-003,Card Replacement,Resolved,Medium,2026-02-26T16:02:08.547393+00:00,2026-03-12T16:02:08.547393+00:00
TKT-003747,CUST-00562,PROD-009,Login Issue,Closed,High,2025-12-30T10:13:25.072706+00:00,2026-01-08T10:13:25.072706+00:00
TKT-003748,CUST-00870,PROD-001,Transaction Dispute,Open,Critical,2025-09-28T16:28:31.561697+00:00,
TKT-003749,CUST-00410,PROD-008,Transaction Dispute,Resolved,Low,2026-02-01T00:32:17.683723+00:00,2026-02-15T00:32:17.683723+00:00
TKT-003750,CUST-00709,PROD-006,Fee Dispute,Resolved,High,2026-02-17T08:19:40.542418+00:00,2026-02-19T08:19:40.542418+00:00
TKT-003751,CUST-00280,PROD-004,Account Inquiry,Resolved,Low,2025-07-27T19:25:15.353953+00:00,2025-07-31T19:25:15.353953+00:00
TKT-003752,CUST-00846,PROD-002,Card Replacement,Closed,Medium,2025-11-28T02:33:30.383710+00:00,2025-12-12T02:33:30.383710+00:00
TKT-003753,CUST-00284,PROD-006,Login Issue,Closed,Medium,2026-02-01T17:01:37.382835+00:00,2026-02-13T17:01:37.382835+00:00
TKT-003754,CUST-00350,PROD-008,Login Issue,Closed,Medium,2025-06-05T03:33:35.869989+00:00,2025-06-07T03:33:35.869989+00:00
TKT-003755,CUST-00821,PROD-003,Account Inquiry,Open,High,2026-04-05T04:32:35.003392+00:00,
TKT-003756,CUST-00192,PROD-010,Transaction Dispute,In Progress,High,2025-12-01T04:57:21.971845+00:00,
TKT-003757,CUST-00971,PROD-010,Login Issue,In Progress,Critical,2026-01-17T15:53:18.682674+00:00,
TKT-003758,CUST-00299,PROD-001,Card Replacement,In Progress,High,2025-12-24T05:20:53.035100+00:00,
TKT-003759,CUST-00222,PROD-001,Transaction Dispute,Closed,High,2026-01-03T19:03:38.374573+00:00,2026-01-16T19:03:38.374573+00:00
TKT-003760,CUST-00032,PROD-003,Fee Dispute,Closed,High,2025-07-14T02:46:55.435682+00:00,2025-07-25T02:46:55.435682+00:00
TKT-003761,CUST-00028,PROD-004,Card Replacement,Resolved,High,2025-06-24T09:55:55.758261+00:00,2025-06-26T09:55:55.758261+00:00
TKT-003762,CUST-00631,PROD-010,Fee Dispute,Resolved,High,2025-07-07T06:51:33.393086+00:00,2025-07-10T06:51:33.393086+00:00
TKT-003763,CUST-00372,PROD-005,Card Replacement,Resolved,Critical,2025-12-23T02:22:22.845620+00:00,2025-12-30T02:22:22.845620+00:00
TKT-003764,CUST-00436,PROD-008,Transaction Dispute,Resolved,High,2025-04-13T18:30:32.036034+00:00,2025-04-14T18:30:32.036034+00:00
TKT-003765,CUST-00312,PROD-003,Transaction Dispute,Resolved,Critical,2025-09-26T14:36:06.771021+00:00,2025-09-28T14:36:06.771021+00:00
TKT-003766,CUST-00722,PROD-007,Transaction Dispute,Closed,Critical,2025-08-15T07:37:01.908755+00:00,2025-08-27T07:37:01.908755+00:00
TKT-003767,CUST-00631,PROD-005,Fee Dispute,Closed,High,2025-04-12T10:48:26.938280+00:00,2025-04-26T10:48:26.938280+00:00
TKT-003768,CUST-00300,PROD-003,Transaction Dispute,In Progress,Low,2025-06-11T13:27:27.341939+00:00,
TKT-003769,CUST-00435,PROD-009,Fee Dispute,In Progress,Critical,2026-03-28T11:20:18.917774+00:00,
TKT-003770,CUST-00873,PROD-010,Card Replacement,Closed,Low,2025-11-20T21:24:15.682191+00:00,2025-11-30T21:24:15.682191+00:00
TKT-003771,CUST-00893,PROD-003,Fee Dispute,Resolved,Medium,2025-07-22T03:59:03.880010+00:00,2025-07-30T03:59:03.880010+00:00
TKT-003772,CUST-00890,PROD-001,Transaction Dispute,Resolved,Medium,2025-12-01T05:53:27.116801+00:00,2025-12-04T05:53:27.116801+00:00
TKT-003773,CUST-00593,PROD-003,Account Inquiry,Closed,Low,2025-12-30T20:28:00.910923+00:00,2026-01-06T20:28:00.910923+00:00
TKT-003774,CUST-00647,PROD-001,Account Inquiry,Closed,Critical,2025-05-01T09:27:48.649202+00:00,2025-05-02T09:27:48.649202+00:00
